Kategori_Laporan,Kategori_Pos,Pos_Pos,Rincian_Pos_Pos,Tanggal,Nilai
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2013-11-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2013-10-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2013-09-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2013-12-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2014-08-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2014-04-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2014-12-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2014-07-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2014-06-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2014-03-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2014-05-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2014-11-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2014-10-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2014-09-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2015-01-01,0
Neraca,Ekuitas,Modal Disetor,Saham yang dibeli kembali (treasury stock) -/-,2015-02-01,0
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2013-08-01,5759113
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2013-04-01,5190413
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2013-07-01,5383725
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2013-06-01,5322929
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2013-03-01,5112532
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2013-05-01,5271122
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2013-11-01,5754349
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2013-10-01,5668054
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2013-09-01,5575423
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2013-12-01,5811194
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2014-08-01,5759113
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2014-04-01,5468722
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2014-12-01,6062690
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2014-07-01,5717140
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2014-06-01,5647832
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2014-03-01,5416746
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2014-05-01,5593023
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2014-11-01,5991034
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2014-10-01,5937063
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2014-09-01,5847445
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2015-01-01,6607791
Neraca,Ekuitas,Total Ekuitas,Total Ekuitas,2015-02-01,6673496
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2013-08-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2013-04-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2013-07-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2013-06-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2013-03-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2013-05-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2013-11-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2013-10-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2013-09-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2013-12-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2014-08-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2014-04-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2014-12-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2014-07-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2014-06-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2014-03-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2014-05-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2014-11-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2014-10-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2014-09-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2015-01-01,0
Neraca,Aset,Surat berharga,Tersedia untuk dijual,2015-02-01,31831
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2013-08-01,2145133
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2013-04-01,1591400
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2013-07-01,2428847
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2013-06-01,2079712
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2013-03-01,1269714
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2013-05-01,1615800
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2013-11-01,2946432
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2013-10-01,2654781
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2013-09-01,2508338
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2013-12-01,2924967
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2014-08-01,2145133
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2014-04-01,2841357
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2014-12-01,3344136
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2014-07-01,2154078
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2014-06-01,2399887
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2014-03-01,2813059
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2014-05-01,2791244
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2014-11-01,3466431
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2014-10-01,3288573
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2014-09-01,2376714
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2015-01-01,3254771
Neraca,Aset,Surat berharga,Dimiliki hingga jatuh tempo,2015-02-01,3318149
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2013-08-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2013-04-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2013-07-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2013-06-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2013-03-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2013-05-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2013-11-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2013-10-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2013-09-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2013-12-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2014-08-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2014-04-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2014-12-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2014-07-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2014-06-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2014-03-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2014-05-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2014-11-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2014-10-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2014-09-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2015-01-01,0
Neraca,Aset,Surat berharga,Pinjaman yang diberikan dan piutang,2015-02-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2013-08-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2013-04-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2013-07-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2013-06-01,178662
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2013-03-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2013-05-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2013-11-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2013-10-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2013-09-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2013-12-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2014-08-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2014-04-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2014-12-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2014-07-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2014-06-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2014-03-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2014-05-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2014-11-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2014-10-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2014-09-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2015-01-01,0
Neraca,Aset,Surat berharga,Diukur pada nilai wajar melalui laporan laba/rugi,2015-02-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2013-08-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2013-04-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2013-07-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2013-06-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2013-03-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2013-05-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2013-11-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2013-10-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2013-09-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2013-12-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2014-08-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2014-04-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2014-12-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2014-07-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2014-06-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2014-03-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2014-05-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2014-11-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2014-10-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2014-09-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2015-01-01,0
Neraca,Ekuitas,Modal pinjaman ,Modal pinjaman ,2015-02-01,0
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2013-08-01,24145
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2013-04-01,14052
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2013-07-01,15744
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2013-06-01,16885
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2013-03-01,19850
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2013-05-01,16942
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2013-11-01,15322
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2013-10-01,13263
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2013-09-01,14030
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2013-12-01,75361
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2014-08-01,24145
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2014-04-01,23377
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2014-12-01,42000
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2014-07-01,22454
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2014-06-01,22546
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2014-03-01,23561
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2014-05-01,23459
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2014-11-01,21934
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2014-10-01,21562
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2014-09-01,23667
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2015-01-01,25591
Neraca,Liabilitas,Setoran jaminan,Setoran jaminan,2015-02-01,16120
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2013-08-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2013-04-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2013-07-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2013-06-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2013-03-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2013-05-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2013-11-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2013-10-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2013-09-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2013-12-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2014-08-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2014-04-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2014-12-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2014-07-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2014-06-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2014-03-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2014-05-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2014-11-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2014-10-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2014-09-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2015-01-01,0
Neraca,Liabilitas,Utang akseptasi,Utang akseptasi,2015-02-01,0
Neraca,Liabilitas,Total Liabilitas,Total Liabilitas,2013-08-01,33221818
Neraca,Liabilitas,Total Liabilitas,Total Liabilitas,2014-08-01,33221818
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2013-08-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2013-04-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2013-07-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2013-06-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2013-03-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2013-05-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2013-11-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2013-10-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2013-09-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2013-12-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2014-08-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2014-04-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2014-12-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2014-07-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2014-06-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2014-03-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2014-05-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2014-11-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2014-10-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2014-09-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2015-01-01,0
Neraca,Aset,Sewa pembiayaan  ,Sewa pembiayaan  ,2015-02-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2013-08-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2013-04-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2013-07-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2013-06-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2013-03-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2013-05-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2013-11-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2013-10-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2013-09-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2013-12-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2014-08-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2014-04-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2014-12-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2014-07-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2014-06-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2014-03-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2014-05-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2014-11-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2014-10-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2014-09-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2015-01-01,0
Neraca,Aset,Tagihan akseptasi,Tagihan akseptasi,2015-02-01,0
Neraca,Aset,Aset Non Produktif,Rekening tunda,2013-08-01,5435
Neraca,Aset,Aset Non Produktif,Rekening tunda,2013-04-01,818
Neraca,Aset,Aset Non Produktif,Rekening tunda,2013-07-01,2358
Neraca,Aset,Aset Non Produktif,Rekening tunda,2013-06-01,673
Neraca,Aset,Aset Non Produktif,Rekening tunda,2013-03-01,559
Neraca,Aset,Aset Non Produktif,Rekening tunda,2013-05-01,941
Neraca,Aset,Aset Non Produktif,Rekening tunda,2013-11-01,1140
Neraca,Aset,Aset Non Produktif,Rekening tunda,2013-10-01,1359
Neraca,Aset,Aset Non Produktif,Rekening tunda,2013-09-01,2785
Neraca,Aset,Aset Non Produktif,Rekening tunda,2013-12-01,481
Neraca,Aset,Aset Non Produktif,Rekening tunda,2014-08-01,5435
Neraca,Aset,Aset Non Produktif,Rekening tunda,2014-04-01,3435
Neraca,Aset,Aset Non Produktif,Rekening tunda,2014-12-01,637
Neraca,Aset,Aset Non Produktif,Rekening tunda,2014-07-01,804
Neraca,Aset,Aset Non Produktif,Rekening tunda,2014-06-01,4048
Neraca,Aset,Aset Non Produktif,Rekening tunda,2014-03-01,2816
Neraca,Aset,Aset Non Produktif,Rekening tunda,2014-05-01,4060
Neraca,Aset,Aset Non Produktif,Rekening tunda,2014-11-01,3853
Neraca,Aset,Aset Non Produktif,Rekening tunda,2014-10-01,3280
Neraca,Aset,Aset Non Produktif,Rekening tunda,2014-09-01,4708
Neraca,Aset,Aset Non Produktif,Rekening tunda,2015-01-01,2575
Neraca,Aset,Aset Non Produktif,Rekening tunda,2015-02-01,1782
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2013-08-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2013-04-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2013-07-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2013-06-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2013-03-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2013-05-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2013-11-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2013-10-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2013-09-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2013-12-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2014-08-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2014-04-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2014-12-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2014-07-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2014-06-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2014-03-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2014-05-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2014-11-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2014-10-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2014-09-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2015-01-01,0
Neraca,Aset,Aset Non Produktif,Aset antarkantor 2),2015-02-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2013-08-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2013-04-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2013-07-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2013-06-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2013-03-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2013-05-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2013-11-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2013-10-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2013-09-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2013-12-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2014-08-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2014-04-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2014-12-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2014-07-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2014-06-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2014-03-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2014-05-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2014-11-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2014-10-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2014-09-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2015-01-01,0
Neraca,Aset,Aset Non Produktif,Properti terbengkalai,2015-02-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2013-08-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2013-04-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2013-07-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2013-06-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2013-03-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2013-05-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2013-11-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2013-10-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2013-09-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2013-12-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2014-08-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2014-04-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2014-12-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2014-07-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2014-06-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2014-03-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2014-05-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2014-11-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2014-10-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2014-09-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2015-01-01,0
Neraca,Aset,Aset Non Produktif,Aset yang diambil alih ,2015-02-01,0
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2013-08-01,443569
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2013-04-01,1035533
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2013-07-01,421675
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2013-06-01,369206
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2013-03-01,1070653
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2013-05-01,483273
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2013-11-01,821666
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2013-10-01,590940
Neraca,Liabilitas,Liabilitas lainnya,Liabilitas lainnya,2013-09-01,580465
