Dates,variable,value
2007-03-21,Aneka Industri,259.552
2007-03-22,Aneka Industri,263.494
2007-03-23,Aneka Industri,256.876
2007-03-26,Aneka Industri,256.728
2007-03-27,Aneka Industri,254.649
2007-03-28,Aneka Industri,249.347
2007-03-29,Aneka Industri,258.516
2007-03-30,Aneka Industri,257.496
2007-04-02,Aneka Industri,258.388
2007-04-03,Aneka Industri,268.132
2007-04-04,Aneka Industri,270.926
2007-04-05,Aneka Industri,263.864
2007-04-09,Aneka Industri,266.631
2007-04-10,Aneka Industri,264.023
2007-04-11,Aneka Industri,266.303
2007-04-12,Aneka Industri,264.151
2007-04-13,Aneka Industri,263.219
2007-04-16,Aneka Industri,264.76
2007-04-17,Aneka Industri,268.246
2007-04-18,Aneka Industri,275.502
2007-04-19,Aneka Industri,267.673
2007-04-20,Aneka Industri,270.934
2007-04-23,Aneka Industri,272.228
2007-04-24,Aneka Industri,275.907
2007-04-25,Aneka Industri,280.808
2007-04-26,Aneka Industri,288.603
2007-04-27,Aneka Industri,286.981
2007-04-30,Aneka Industri,279.731
2007-05-01,Aneka Industri,286.05
2007-05-02,Aneka Industri,289.641
2007-05-03,Aneka Industri,291.948
2007-05-04,Aneka Industri,300.746
2007-05-07,Aneka Industri,303
2007-05-08,Aneka Industri,300.534
2007-05-09,Aneka Industri,301.551
2007-05-10,Aneka Industri,307.335
2007-05-11,Aneka Industri,303.375
2007-05-14,Aneka Industri,305.059
2007-05-15,Aneka Industri,298.772
2007-05-16,Aneka Industri,303.704
2007-05-21,Aneka Industri,306.692
2007-05-22,Aneka Industri,307.167
2007-05-23,Aneka Industri,317.274
2007-05-24,Aneka Industri,312.745
2007-05-25,Aneka Industri,307.547
2007-05-28,Aneka Industri,310.931
2007-05-29,Aneka Industri,311.711
2007-05-30,Aneka Industri,308.381
2007-05-31,Aneka Industri,313.37
2007-06-04,Aneka Industri,316.666
2007-06-05,Aneka Industri,318.858
2007-06-06,Aneka Industri,319.661
2007-06-07,Aneka Industri,313.396
2007-06-08,Aneka Industri,306.762
2007-06-11,Aneka Industri,309.052
2007-06-12,Aneka Industri,316.695
2007-06-13,Aneka Industri,311.35
2007-06-14,Aneka Industri,315.476
2007-06-15,Aneka Industri,317.01
2007-06-18,Aneka Industri,315.726
2007-06-19,Aneka Industri,322.111
2007-06-20,Aneka Industri,324.61
2007-06-21,Aneka Industri,323.682
2007-06-22,Aneka Industri,327.568
2007-06-25,Aneka Industri,325.34
2007-06-26,Aneka Industri,328.268
2007-06-27,Aneka Industri,321.272
2007-06-28,Aneka Industri,321.713
2007-06-29,Aneka Industri,324.964
2007-07-02,Aneka Industri,328.59
2007-07-03,Aneka Industri,328.403
2007-07-04,Aneka Industri,327.717
2007-07-05,Aneka Industri,328.483
2007-07-06,Aneka Industri,345.172
2007-07-09,Aneka Industri,361.917
2007-07-10,Aneka Industri,365.055
2007-07-11,Aneka Industri,355.385
2007-07-12,Aneka Industri,352.28
2007-07-13,Aneka Industri,350.762
2007-07-16,Aneka Industri,351.014
2007-07-17,Aneka Industri,358.427
2007-07-18,Aneka Industri,359.035
2007-07-19,Aneka Industri,361.568
2007-07-20,Aneka Industri,369.761
2007-07-23,Aneka Industri,366.775
2007-07-24,Aneka Industri,373.595
2007-07-25,Aneka Industri,364.806
2007-07-26,Aneka Industri,363.725
2007-07-27,Aneka Industri,351.888
2007-07-30,Aneka Industri,353.137
2007-07-31,Aneka Industri,362.468
2007-08-01,Aneka Industri,352.851
2007-08-02,Aneka Industri,356.477
2007-08-03,Aneka Industri,353.686
2007-08-06,Aneka Industri,335.596
2007-08-07,Aneka Industri,330.195
2007-08-08,Aneka Industri,343.196
2007-08-09,Aneka Industri,344.282
2007-08-10,Aneka Industri,338.183
2007-08-13,Aneka Industri,338.674
2007-08-14,Aneka Industri,331.076
2007-08-15,Aneka Industri,316.697
2007-08-16,Aneka Industri,300.519
2007-08-20,Aneka Industri,316.927
2007-08-21,Aneka Industri,310.867
2007-08-22,Aneka Industri,321.297
2007-08-23,Aneka Industri,334.142
2007-08-24,Aneka Industri,332.842
2007-08-27,Aneka Industri,338.451
2007-08-28,Aneka Industri,335.755
2007-08-29,Aneka Industri,332.475
2007-08-30,Aneka Industri,336.524
2007-08-31,Aneka Industri,342.86
2007-09-03,Aneka Industri,343.397
2007-09-04,Aneka Industri,346.052
2007-09-05,Aneka Industri,345.689
2007-09-06,Aneka Industri,344.669
2007-09-07,Aneka Industri,346.697
2007-09-10,Aneka Industri,342.984
2007-09-11,Aneka Industri,343.382
2007-09-12,Aneka Industri,345.806
2007-09-13,Aneka Industri,346.014
2007-09-14,Aneka Industri,346.881
2007-09-17,Aneka Industri,354.207
2007-09-18,Aneka Industri,352.839
2007-09-19,Aneka Industri,366.419
2007-09-20,Aneka Industri,365.746
2007-09-21,Aneka Industri,368.935
2007-09-24,Aneka Industri,373.305
2007-09-25,Aneka Industri,365.983
2007-09-26,Aneka Industri,371.381
2007-09-27,Aneka Industri,375.873
2007-09-28,Aneka Industri,372.695
2007-10-01,Aneka Industri,372.084
2007-10-02,Aneka Industri,384.675
2007-10-03,Aneka Industri,387.142
2007-10-04,Aneka Industri,389.308
2007-10-05,Aneka Industri,391.257
2007-10-08,Aneka Industri,379.483
2007-10-09,Aneka Industri,392.931
2007-10-10,Aneka Industri,407.738
2007-10-11,Aneka Industri,411.326
2007-10-17,Aneka Industri,427.029
2007-10-18,Aneka Industri,417.286
2007-10-19,Aneka Industri,409.939
2007-10-22,Aneka Industri,393.033
2007-10-23,Aneka Industri,412.544
2007-10-24,Aneka Industri,402.556
2007-10-25,Aneka Industri,436.346
2007-10-26,Aneka Industri,450.196
2007-10-29,Aneka Industri,463.955
2007-10-30,Aneka Industri,466.291
2007-10-31,Aneka Industri,451.792
2007-11-01,Aneka Industri,466.047
2007-11-02,Aneka Industri,466.13
2007-11-05,Aneka Industri,445.173
2007-11-06,Aneka Industri,434.202
2007-11-07,Aneka Industri,443.965
2007-11-08,Aneka Industri,433.716
2007-11-09,Aneka Industri,433.113
2007-11-12,Aneka Industri,416.845
2007-11-13,Aneka Industri,413.289
2007-11-14,Aneka Industri,428.399
2007-11-15,Aneka Industri,429.67
2007-11-16,Aneka Industri,421.986
2007-11-19,Aneka Industri,426.194
2007-11-20,Aneka Industri,428.776
2007-11-21,Aneka Industri,413.49
2007-11-22,Aneka Industri,404.455
2007-11-23,Aneka Industri,416.24
2007-11-26,Aneka Industri,437.545
2007-11-27,Aneka Industri,436.483
2007-11-28,Aneka Industri,442.814
2007-11-29,Aneka Industri,455.794
2007-11-30,Aneka Industri,443.417
2007-12-03,Aneka Industri,469.441
2007-12-04,Aneka Industri,479.797
2007-12-05,Aneka Industri,468.706
2007-12-06,Aneka Industri,465.149
2007-12-07,Aneka Industri,470.769
2007-12-10,Aneka Industri,494.073
2007-12-11,Aneka Industri,483.229
2007-12-12,Aneka Industri,491.412
2007-12-13,Aneka Industri,478.377
2007-12-14,Aneka Industri,478.431
2007-12-17,Aneka Industri,464.418
2007-12-18,Aneka Industri,452.966
2007-12-19,Aneka Industri,458.444
2007-12-21,Aneka Industri,458.444
2007-12-24,Aneka Industri,458.444
2007-12-26,Aneka Industri,461.493
2007-12-27,Aneka Industri,469.067
2007-12-28,Aneka Industri,477.354
2008-01-02,Aneka Industri,466.629
2008-01-03,Aneka Industri,458.865
2008-01-04,Aneka Industri,463.05
2008-01-07,Aneka Industri,463.154
2008-01-08,Aneka Industri,480.673
2008-01-09,Aneka Industri,500.544
2008-01-11,Aneka Industri,500.544
2008-01-14,Aneka Industri,507.717
2008-01-15,Aneka Industri,484.376
2008-01-16,Aneka Industri,458.818
2008-01-17,Aneka Industri,463.013
2008-01-18,Aneka Industri,468.017
2008-01-21,Aneka Industri,439.365
2008-01-22,Aneka Industri,402.253
2008-01-23,Aneka Industri,440.284
2008-01-24,Aneka Industri,453.581
2008-01-25,Aneka Industri,465.895
2008-01-28,Aneka Industri,458.447
2008-01-29,Aneka Industri,471.329
2008-01-30,Aneka Industri,470.831
2008-01-31,Aneka Industri,473.552
2008-02-01,Aneka Industri,467.292
2008-02-04,Aneka Industri,470.12
2008-02-05,Aneka Industri,464.835
2008-02-06,Aneka Industri,449.673
2008-02-08,Aneka Industri,449.673
2008-02-11,Aneka Industri,438.784
2008-02-12,Aneka Industri,438.849
2008-02-13,Aneka Industri,448.455
2008-02-14,Aneka Industri,471.038
2008-02-15,Aneka Industri,474.419
2008-02-18,Aneka Industri,468.039
2008-02-19,Aneka Industri,473.51
2008-02-20,Aneka Industri,477.651
2008-02-21,Aneka Industri,480.598
2008-02-22,Aneka Industri,483.482
2008-02-25,Aneka Industri,484.167
2008-02-26,Aneka Industri,487.286
2008-02-27,Aneka Industri,484.128
2008-02-28,Aneka Industri,489.249
2008-02-29,Aneka Industri,483.051
2008-03-03,Aneka Industri,472.395
2008-03-04,Aneka Industri,459.065
2008-03-05,Aneka Industri,458.424
2008-03-06,Aneka Industri,456.369
2008-03-10,Aneka Industri,433.654
2008-03-11,Aneka Industri,437.751
2008-03-12,Aneka Industri,445.4
2008-03-13,Aneka Industri,419.098
2008-03-14,Aneka Industri,396.23
2008-03-17,Aneka Industri,399.609
2008-03-18,Aneka Industri,396.898
2008-03-19,Aneka Industri,401.199
2008-03-24,Aneka Industri,398.968
2008-03-25,Aneka Industri,420.687
2008-03-26,Aneka Industri,423.398
2008-03-27,Aneka Industri,425.437
2008-03-28,Aneka Industri,421.711
2008-03-31,Aneka Industri,427.326
2008-04-01,Aneka Industri,407.889
2008-04-02,Aneka Industri,385.402
2008-04-03,Aneka Industri,360.632
2008-04-04,Aneka Industri,356.564
2008-04-07,Aneka Industri,352.863
2008-04-08,Aneka Industri,339.667
2008-04-09,Aneka Industri,330.763
2008-04-10,Aneka Industri,348.88
2008-04-11,Aneka Industri,367.975
2008-04-14,Aneka Industri,366.255
2008-04-15,Aneka Industri,368.542
2008-04-16,Aneka Industri,375.887
2008-04-17,Aneka Industri,369.507
2008-04-18,Aneka Industri,367.266
2008-04-21,Aneka Industri,361.521
2008-04-22,Aneka Industri,353.735
2008-04-23,Aneka Industri,354.004
2008-04-24,Aneka Industri,356.974
2008-04-25,Aneka Industri,356.477
2008-04-28,Aneka Industri,357.068
2008-04-29,Aneka Industri,366.265
2008-04-30,Aneka Industri,366.019
2008-05-02,Aneka Industri,383.279
2008-05-05,Aneka Industri,390.307
2008-05-06,Aneka Industri,378.133
2008-05-07,Aneka Industri,385.659
2008-05-08,Aneka Industri,374.127
2008-05-09,Aneka Industri,369.636
2008-05-12,Aneka Industri,374.433
2008-05-13,Aneka Industri,383.559
2008-05-14,Aneka Industri,391.951
2008-05-15,Aneka Industri,390.024
2008-05-16,Aneka Industri,393.414
2008-05-19,Aneka Industri,401.321
2008-05-21,Aneka Industri,397.241
2008-05-22,Aneka Industri,389.838
2008-05-23,Aneka Industri,382.14
2008-05-26,Aneka Industri,367.951
2008-05-27,Aneka Industri,369.665
2008-05-28,Aneka Industri,378.532
2008-05-29,Aneka Industri,388.866
2008-05-30,Aneka Industri,387.978
2008-06-02,Aneka Industri,392.479
2008-06-03,Aneka Industri,393.51
2008-06-04,Aneka Industri,389.142
2008-06-05,Aneka Industri,376.597
2008-06-06,Aneka Industri,371.399
2008-06-09,Aneka Industri,370.856
2008-06-10,Aneka Industri,362.113
2008-06-11,Aneka Industri,362.54
2008-06-12,Aneka Industri,364.15
2008-06-13,Aneka Industri,368.424
2008-06-16,Aneka Industri,373.367
2008-06-17,Aneka Industri,371.212
2008-06-18,Aneka Industri,371.997
2008-06-19,Aneka Industri,367.025
2008-06-20,Aneka Industri,367.417
2008-06-23,Aneka Industri,363.421
2008-06-24,Aneka Industri,359.781
2008-06-25,Aneka Industri,361.091
2008-06-26,Aneka Industri,363.217
2008-06-27,Aneka Industri,360.386
2008-06-30,Aneka Industri,360.645
2008-07-01,Aneka Industri,362.843
2008-07-02,Aneka Industri,366.67
2008-07-03,Aneka Industri,361.971
2008-07-04,Aneka Industri,362.176
2008-07-07,Aneka Industri,363.005
2008-07-08,Aneka Industri,364.825
2008-07-09,Aneka Industri,375.991
2008-07-10,Aneka Industri,379.527
2008-07-11,Aneka Industri,370.727
2008-07-14,Aneka Industri,375.086
2008-07-15,Aneka Industri,366.949
2008-07-16,Aneka Industri,361.115
2008-07-17,Aneka Industri,368.416
2008-07-18,Aneka Industri,382.3
2008-07-21,Aneka Industri,374.947
2008-07-22,Aneka Industri,380.02
2008-07-23,Aneka Industri,396.704
2008-07-24,Aneka Industri,410.27
2008-07-25,Aneka Industri,407.009
2008-07-28,Aneka Industri,403.167
2008-07-29,Aneka Industri,405.813
2008-07-31,Aneka Industri,411.991
2008-08-01,Aneka Industri,404.08
2008-08-04,Aneka Industri,398.254
2008-08-05,Aneka Industri,400.307
2008-08-06,Aneka Industri,401.989
2008-08-07,Aneka Industri,401.257
2008-08-08,Aneka Industri,400.521
2008-08-11,Aneka Industri,397.438
2008-08-12,Aneka Industri,377.516
2008-08-13,Aneka Industri,372.622
2008-08-14,Aneka Industri,369.518
2008-08-15,Aneka Industri,369.735
2008-08-19,Aneka Industri,371.585
2008-08-20,Aneka Industri,369.343
2008-08-21,Aneka Industri,369.722
2008-08-22,Aneka Industri,368.869
2008-08-25,Aneka Industri,373.302
2008-08-26,Aneka Industri,370.171
2008-08-27,Aneka Industri,371.93
2008-08-28,Aneka Industri,377.414
2008-08-29,Aneka Industri,386.067
2008-09-01,Aneka Industri,389.333
2008-09-02,Aneka Industri,391.661
2008-09-03,Aneka Industri,392.768
2008-09-04,Aneka Industri,381.006
2008-09-05,Aneka Industri,372.917
2008-09-08,Aneka Industri,371.357
2008-09-09,Aneka Industri,364.782
2008-09-10,Aneka Industri,359.02
2008-09-11,Aneka Industri,330.848
2008-09-12,Aneka Industri,303.724
2008-09-15,Aneka Industri,296.727
2008-09-16,Aneka Industri,310.642
2008-09-17,Aneka Industri,323.288
2008-09-18,Aneka Industri,320.39
2008-09-19,Aneka Industri,339.999
2008-09-22,Aneka Industri,341.434
2008-09-23,Aneka Industri,327.83
2008-09-24,Aneka Industri,332.323
2008-09-25,Aneka Industri,330.348
2008-09-26,Aneka Industri,330.577
2008-09-29,Aneka Industri,326.147
2008-10-06,Aneka Industri,313.748
2008-10-07,Aneka Industri,305.71
2008-10-08,Aneka Industri,258.298
2008-10-09,Aneka Industri,258.298
2008-10-10,Aneka Industri,258.298
2008-10-13,Aneka Industri,258.619
2008-10-14,Aneka Industri,278.862
2008-10-15,Aneka Industri,275.709
2008-10-16,Aneka Industri,264.081
2008-10-17,Aneka Industri,244.075
2008-10-20,Aneka Industri,229.897
2008-10-21,Aneka Industri,236.21
2008-10-22,Aneka Industri,223.712
2008-10-23,Aneka Industri,212.376
2008-10-24,Aneka Industri,196.517
2008-10-27,Aneka Industri,181.683
2008-10-28,Aneka Industri,169.059
2008-10-29,Aneka Industri,164.675
2008-10-30,Aneka Industri,176.312
2008-10-31,Aneka Industri,199.966
2008-11-03,Aneka Industri,228.466
2008-11-04,Aneka Industri,246.89
2008-11-05,Aneka Industri,233.503
2008-11-06,Aneka Industri,216.005
2008-11-07,Aneka Industri,214.593
2008-11-10,Aneka Industri,210.633
2008-11-11,Aneka Industri,213.393
2008-11-12,Aneka Industri,213.13
2008-11-13,Aneka Industri,201.987
2008-11-14,Aneka Industri,197.242
2008-11-17,Aneka Industri,192.478
2008-11-18,Aneka Industri,187.933
2008-11-19,Aneka Industri,187.138
2008-11-20,Aneka Industri,185.949
2008-11-21,Aneka Industri,185.228
2008-11-24,Aneka Industri,181.856
2008-11-25,Aneka Industri,181.895
2008-11-26,Aneka Industri,191.483
2008-11-27,Aneka Industri,206.488
2008-11-28,Aneka Industri,215.816
2008-12-01,Aneka Industri,204.453
2008-12-02,Aneka Industri,196.109
2008-12-03,Aneka Industri,195.379
2008-12-04,Aneka Industri,192.904
2008-12-05,Aneka Industri,197.426
2008-12-09,Aneka Industri,203.96
2008-12-10,Aneka Industri,214.058
2008-12-11,Aneka Industri,217.258
2008-12-12,Aneka Industri,202.798
2008-12-15,Aneka Industri,215.788
2008-12-16,Aneka Industri,210.179
2008-12-17,Aneka Industri,220.027
2008-12-18,Aneka Industri,221.728
2008-12-19,Aneka Industri,218.898
2008-12-22,Aneka Industri,222.27
2008-12-23,Aneka Industri,212.177
2008-12-24,Aneka Industri,214.79
2008-12-26,Aneka Industri,214.366
2008-12-30,Aneka Industri,214.937
2008-12-31,Aneka Industri,214.937
2009-01-05,Aneka Industri,238.693
2009-01-06,Aneka Industri,243.645
2009-01-07,Aneka Industri,256.924
2009-01-08,Aneka Industri,249.228
2009-01-09,Aneka Industri,242.195
2009-01-12,Aneka Industri,249.47
2009-01-13,Aneka Industri,246.601
2009-01-14,Aneka Industri,248.382
2009-01-15,Aneka Industri,242.869
2009-01-16,Aneka Industri,241.872
2009-01-19,Aneka Industri,242.465
2009-01-20,Aneka Industri,242.965
2009-01-21,Aneka Industri,243.402
2009-01-22,Aneka Industri,241.142
2009-01-23,Aneka Industri,238.339
2009-01-27,Aneka Industri,248.79
2009-01-28,Aneka Industri,245.763
2009-01-29,Aneka Industri,245.109
2009-01-30,Aneka Industri,246.574
2009-02-02,Aneka Industri,242.84
2009-02-03,Aneka Industri,238.121
2009-02-04,Aneka Industri,227.18
2009-02-05,Aneka Industri,228.87
2009-02-06,Aneka Industri,229.618
2009-02-09,Aneka Industri,230.041
2009-02-10,Aneka Industri,225.405
2009-02-11,Aneka Industri,214.743
2009-02-12,Aneka Industri,217.146
2009-02-13,Aneka Industri,216.029
2009-02-16,Aneka Industri,217.903
2009-02-17,Aneka Industri,213.563
2009-02-18,Aneka Industri,215.695
2009-02-19,Aneka Industri,217.677
2009-02-20,Aneka Industri,214.789
2009-02-23,Aneka Industri,215.462
2009-02-24,Aneka Industri,215.426
2009-02-25,Aneka Industri,221.225
2009-02-26,Aneka Industri,221.29
2009-02-27,Aneka Industri,220.413
2009-03-02,Aneka Industri,213.876
2009-03-03,Aneka Industri,212.504
2009-03-04,Aneka Industri,215.341
2009-03-05,Aneka Industri,217.734
2009-03-06,Aneka Industri,219.001
2009-03-10,Aneka Industri,219.736
2009-03-11,Aneka Industri,228.662
2009-03-12,Aneka Industri,236.765
2009-03-13,Aneka Industri,246.154
2009-03-16,Aneka Industri,247.577
2009-03-17,Aneka Industri,240.186
2009-03-18,Aneka Industri,251.948
2009-03-19,Aneka Industri,265.81
2009-03-20,Aneka Industri,256.654
2009-03-23,Aneka Industri,273.583
2009-03-24,Aneka Industri,278.529
2009-03-25,Aneka Industri,278.784
2009-03-27,Aneka Industri,287.898
2009-03-30,Aneka Industri,265.462
2009-03-31,Aneka Industri,264.007
2009-04-01,Aneka Industri,280.958
2009-04-02,Aneka Industri,284.576
2009-04-03,Aneka Industri,282.913
2009-04-06,Aneka Industri,277.736
2009-04-07,Aneka Industri,269.189
2009-04-08,Aneka Industri,267.471
2009-04-13,Aneka Industri,278.859
2009-04-14,Aneka Industri,282.734
2009-04-15,Aneka Industri,282.361
2009-04-16,Aneka Industri,288.747
2009-04-17,Aneka Industri,287.078
2009-04-20,Aneka Industri,289.079
2009-04-21,Aneka Industri,282.284
2009-04-22,Aneka Industri,279.425
2009-04-23,Aneka Industri,284.359
2009-04-24,Aneka Industri,281.155
2009-04-27,Aneka Industri,275.972
2009-04-28,Aneka Industri,276.553
2009-04-29,Aneka Industri,284.285
2009-04-30,Aneka Industri,316.667
2009-05-01,Aneka Industri,312.074
2009-05-04,Aneka Industri,324.669
2009-05-05,Aneka Industri,334.171
2009-05-06,Aneka Industri,333.546
2009-05-07,Aneka Industri,337.032
2009-05-08,Aneka Industri,374.817
2009-05-11,Aneka Industri,347.166
2009-05-12,Aneka Industri,340.213
2009-05-13,Aneka Industri,338.167
2009-05-14,Aneka Industri,325.219
2009-05-15,Aneka Industri,324.523
2009-05-18,Aneka Industri,321.952
2009-05-19,Aneka Industri,346.761
2009-05-20,Aneka Industri,351.1
2009-05-22,Aneka Industri,348.333
2009-05-25,Aneka Industri,346.559
2009-05-26,Aneka Industri,338.086
2009-05-27,Aneka Industri,361.967
2009-05-28,Aneka Industri,376.385
2009-05-29,Aneka Industri,362.721
2009-06-01,Aneka Industri,379.561
2009-06-02,Aneka Industri,381.905
2009-06-03,Aneka Industri,382.388
2009-06-04,Aneka Industri,389.627
2009-06-05,Aneka Industri,411.897
2009-06-08,Aneka Industri,407.164
2009-06-09,Aneka Industri,424.84
2009-06-10,Aneka Industri,426.004
2009-06-11,Aneka Industri,417.771
2009-06-12,Aneka Industri,418.483
2009-06-15,Aneka Industri,413.627
2009-06-16,Aneka Industri,405.742
2009-06-17,Aneka Industri,409.42
2009-06-18,Aneka Industri,379.053
2009-06-19,Aneka Industri,391.326
2009-06-22,Aneka Industri,402.232
2009-06-23,Aneka Industri,397.984
2009-06-24,Aneka Industri,409.263
2009-06-25,Aneka Industri,412.71
2009-06-26,Aneka Industri,418.556
2009-06-29,Aneka Industri,419.051
2009-06-30,Aneka Industri,416.212
2009-07-01,Aneka Industri,414.862
2009-07-02,Aneka Industri,412.431
2009-07-03,Aneka Industri,414.33
2009-07-06,Aneka Industri,410.699
2009-07-07,Aneka Industri,414.752
2009-07-09,Aneka Industri,444.75
2009-07-10,Aneka Industri,435.347
2009-07-13,Aneka Industri,434.028
2009-07-14,Aneka Industri,435.832
2009-07-15,Aneka Industri,464.695
2009-07-16,Aneka Industri,473.79
2009-07-17,Aneka Industri,469.972
2009-07-21,Aneka Industri,473.383
2009-07-22,Aneka Industri,459.574
2009-07-23,Aneka Industri,474.351
2009-07-24,Aneka Industri,477.024
2009-07-27,Aneka Industri,470.14
2009-07-28,Aneka Industri,467.444
2009-07-29,Aneka Industri,472.505
2009-07-30,Aneka Industri,487.276
2009-07-31,Aneka Industri,504.596
2009-08-03,Aneka Industri,520.149
2009-08-04,Aneka Industri,529.845
2009-08-05,Aneka Industri,513.793
2009-08-06,Aneka Industri,516.434
2009-08-07,Aneka Industri,532.531
2009-08-10,Aneka Industri,541.237
2009-08-11,Aneka Industri,539.962
2009-08-12,Aneka Industri,534.976
2009-08-13,Aneka Industri,537.813
2009-08-14,Aneka Industri,522.913
2009-08-18,Aneka Industri,508.653
2009-08-19,Aneka Industri,508.386
2009-08-20,Aneka Industri,508.625
2009-08-21,Aneka Industri,507.708
2009-08-24,Aneka Industri,521.255
2009-08-25,Aneka Industri,521.09
2009-08-26,Aneka Industri,520.987
2009-08-27,Aneka Industri,535.087
2009-08-28,Aneka Industri,537.373
2009-08-31,Aneka Industri,538.053
2009-09-01,Aneka Industri,546.003
2009-09-02,Aneka Industri,526.187
2009-09-03,Aneka Industri,523.708
2009-09-04,Aneka Industri,528.56
2009-09-07,Aneka Industri,531.202
2009-09-08,Aneka Industri,538.141
2009-09-09,Aneka Industri,542.176
2009-09-10,Aneka Industri,557.359
2009-09-11,Aneka Industri,561.744
2009-09-14,Aneka Industri,557.48
2009-09-15,Aneka Industri,592.44
2009-09-16,Aneka Industri,579.003
2009-09-17,Aneka Industri,569.643
2009-09-18,Aneka Industri,569.643
2009-09-24,Aneka Industri,563.294
2009-09-25,Aneka Industri,556.327
2009-09-28,Aneka Industri,537.429
2009-09-29,Aneka Industri,564.444
2009-09-30,Aneka Industri,584.958
2009-10-01,Aneka Industri,584.564
2009-10-02,Aneka Industri,571.662
2009-10-05,Aneka Industri,565.908
2009-10-06,Aneka Industri,602.322
2009-10-07,Aneka Industri,604.6
2009-10-08,Aneka Industri,592.798
2009-10-09,Aneka Industri,588.984
2009-10-12,Aneka Industri,588.971
2009-10-13,Aneka Industri,589.823
2009-10-14,Aneka Industri,596.697
2009-10-15,Aneka Industri,592.09
2009-10-16,Aneka Industri,580.732
2009-10-19,Aneka Industri,580.642
2009-10-20,Aneka Industri,582.842
2009-10-21,Aneka Industri,572.26
2009-10-22,Aneka Industri,553.781
2009-10-23,Aneka Industri,572.186
2009-10-26,Aneka Industri,578.432
2009-10-27,Aneka Industri,575.62
2009-10-28,Aneka Industri,558.883
2009-10-29,Aneka Industri,559.727
2009-10-30,Aneka Industri,551.764
2009-11-02,Aneka Industri,550.309
2009-11-03,Aneka Industri,538.41
2009-11-04,Aneka Industri,538.02
2009-11-05,Aneka Industri,532.479
2009-11-06,Aneka Industri,533.446
2009-11-09,Aneka Industri,551.592
2009-11-10,Aneka Industri,542.015
2009-11-11,Aneka Industri,544.26
2009-11-12,Aneka Industri,568.603
2009-11-13,Aneka Industri,567.643
2009-11-16,Aneka Industri,581.096
2009-11-17,Aneka Industri,583.156
2009-11-18,Aneka Industri,593.072
2009-11-19,Aneka Industri,577.94
2009-11-20,Aneka Industri,578.607
2009-11-23,Aneka Industri,576.57
2009-11-24,Aneka Industri,578.675
2009-11-25,Aneka Industri,568.692
2009-11-26,Aneka Industri,555.661
2009-11-30,Aneka Industri,561.22
2009-12-01,Aneka Industri,564.363
2009-12-02,Aneka Industri,562.928
2009-12-03,Aneka Industri,564.612
2009-12-04,Aneka Industri,571.652
2009-12-07,Aneka Industri,573.924
2009-12-08,Aneka Industri,580.47
2009-12-09,Aneka Industri,570.865
2009-12-10,Aneka Industri,574.692
2009-12-11,Aneka Industri,587.644
2009-12-14,Aneka Industri,585.009
2009-12-15,Aneka Industri,586.53
2009-12-16,Aneka Industri,591.866
2009-12-17,Aneka Industri,598.875
2009-12-21,Aneka Industri,582.015
2009-12-22,Aneka Industri,587.142
2009-12-23,Aneka Industri,586.08
2009-12-28,Aneka Industri,591.166
2009-12-29,Aneka Industri,589.642
2009-12-30,Aneka Industri,601.469
2009-12-31,Aneka Industri,601.469
2010-01-04,Aneka Industri,611.996
2010-01-05,Aneka Industri,614.132
2010-01-06,Aneka Industri,610.382
2010-01-07,Aneka Industri,593.774
2010-01-08,Aneka Industri,596.892
2010-01-11,Aneka Industri,605.455
2010-01-12,Aneka Industri,611.755
2010-01-13,Aneka Industri,607.071
2010-01-14,Aneka Industri,614.301
2010-01-15,Aneka Industri,624.57
2010-01-18,Aneka Industri,620.932
2010-01-19,Aneka Industri,627.15
2010-01-20,Aneka Industri,623.08
2010-01-21,Aneka Industri,616.168
2010-01-22,Aneka Industri,595.273
2010-01-25,Aneka Industri,589.372
2010-01-26,Aneka Industri,594.906
2010-01-27,Aneka Industri,601.282
2010-01-28,Aneka Industri,627.275
2010-01-29,Aneka Industri,626.53
2010-02-01,Aneka Industri,619.22
2010-02-02,Aneka Industri,624.604
2010-02-03,Aneka Industri,620.879
2010-02-04,Aneka Industri,618.324
2010-02-05,Aneka Industri,601.159
2010-02-08,Aneka Industri,589.828
2010-02-09,Aneka Industri,597.367
2010-02-10,Aneka Industri,597.253
2010-02-11,Aneka Industri,597.84
2010-02-12,Aneka Industri,614.35
2010-02-15,Aneka Industri,608.66
2010-02-16,Aneka Industri,620.823
2010-02-17,Aneka Industri,629.861
2010-02-18,Aneka Industri,626.758
2010-02-19,Aneka Industri,627.063
2010-02-22,Aneka Industri,632.647
2010-02-23,Aneka Industri,638.371
2010-02-24,Aneka Industri,636.272
2010-02-25,Aneka Industri,627.409
2010-03-01,Aneka Industri,636.052
2010-03-02,Aneka Industri,626.292
2010-03-03,Aneka Industri,623.715
2010-03-04,Aneka Industri,621.105
2010-03-05,Aneka Industri,632.34
2010-03-08,Aneka Industri,664.273
2010-03-09,Aneka Industri,682.926
2010-03-10,Aneka Industri,679.257
2010-03-11,Aneka Industri,673.903
2010-03-12,Aneka Industri,663.783
2010-03-15,Aneka Industri,660.224
2010-03-17,Aneka Industri,692.456
2010-03-18,Aneka Industri,682.197
2010-03-19,Aneka Industri,680.715
2010-03-22,Aneka Industri,680.991
2010-03-23,Aneka Industri,689.253
