Dates,variable,value
2019-03-08,IHSG,6457.956
2019-03-11,IHSG,6383.068
2019-03-12,IHSG,6366.434
2019-03-13,IHSG,6353.774
2019-03-14,IHSG,6377.575
2019-03-15,IHSG,6413.266
2019-03-18,IHSG,6461.183
2019-03-19,IHSG,6509.447
2019-03-20,IHSG,6480.276
2019-03-21,IHSG,6482.71
2019-03-22,IHSG,6501.776
2019-03-25,IHSG,6525.274
2019-03-26,IHSG,6411.251
2019-03-27,IHSG,6469.999
2019-03-28,IHSG,6444.738
2019-03-29,IHSG,6480.788
2019-04-01,IHSG,6468.755
2019-04-02,IHSG,6452.611
2019-04-03,IHSG,6476.066
2019-04-04,IHSG,6476.066
2019-04-05,IHSG,6494.63
2019-04-08,IHSG,6474.018
2019-04-09,IHSG,6425.734
2019-04-10,IHSG,6484.348
2019-04-11,IHSG,6478.326
2019-04-12,IHSG,6410.166
2019-04-15,IHSG,6405.866
2019-04-16,IHSG,6435.151
2019-04-17,IHSG,6481.541
2019-04-18,IHSG,6481.541
2019-04-19,IHSG,6507.221
2019-04-22,IHSG,6507.221
2019-04-23,IHSG,6414.743
2019-04-24,IHSG,6462.822
2019-04-25,IHSG,6447.885
2019-04-26,IHSG,6372.787
2019-04-29,IHSG,6401.08
2019-04-30,IHSG,6425.895
2019-05-01,IHSG,6455.352
2019-05-02,IHSG,6455.352
2019-05-03,IHSG,6374.422
2019-05-06,IHSG,6319.459
2019-05-07,IHSG,6256.352
2019-05-08,IHSG,6297.318
2019-05-09,IHSG,6270.202
2019-05-10,IHSG,6198.804
2019-05-13,IHSG,6209.118
2019-05-14,IHSG,6135.396
2019-05-15,IHSG,6071.202
2019-05-16,IHSG,5980.885
2019-05-17,IHSG,5895.738
2019-05-20,IHSG,5826.868
2019-05-21,IHSG,5907.121
2019-05-22,IHSG,5951.372
2019-05-23,IHSG,5939.636
2019-05-24,IHSG,6032.696
2019-05-27,IHSG,6057.353
2019-05-28,IHSG,6098.974
2019-05-29,IHSG,6033.142
2019-05-30,IHSG,6104.106
2019-05-31,IHSG,6104.106
2019-06-03,IHSG,6209.117
2019-06-04,IHSG,6209.117
2019-06-05,IHSG,6209.117
2019-06-06,IHSG,6209.117
2019-06-07,IHSG,6209.117
2019-06-10,IHSG,6209.117
2019-06-11,IHSG,6289.61
2019-06-12,IHSG,6305.992
2019-06-13,IHSG,6276.177
2019-06-14,IHSG,6273.082
2019-06-17,IHSG,6250.265
2019-06-18,IHSG,6190.525
