Dates,variable,value
2017-09-14,SPREAD USD,1.1593
2017-09-15,SPREAD USD,1.1417
2017-09-18,SPREAD USD,1.1093
2017-09-19,SPREAD USD,1.0884
2017-09-20,SPREAD USD,1.0764
2017-09-21,SPREAD USD,1.1055
2017-09-22,SPREAD USD,1.1251
2017-09-25,SPREAD USD,1.1312
2017-09-26,SPREAD USD,1.1443
2017-09-27,SPREAD USD,1.1307
2017-09-28,SPREAD USD,1.2055
2017-09-29,SPREAD USD,1.1464
2017-10-02,SPREAD USD,1.1532
2017-10-03,SPREAD USD,1.1641
2017-10-04,SPREAD USD,1.1421
2017-10-05,SPREAD USD,1.125
2017-10-06,SPREAD USD,1.1201
2017-10-09,SPREAD USD,1.1201
2017-10-10,SPREAD USD,1.1123
2017-10-11,SPREAD USD,1.0989
2017-10-12,SPREAD USD,1.1073
2017-10-13,SPREAD USD,1.149
2017-10-16,SPREAD USD,1.1046
2017-10-17,SPREAD USD,1.1542
2017-10-18,SPREAD USD,1.1105
2017-10-19,SPREAD USD,1.1532
2017-10-20,SPREAD USD,1.1385
2017-10-23,SPREAD USD,1.1756
2017-10-24,SPREAD USD,1.1241
2017-10-25,SPREAD USD,1.1273
2017-10-26,SPREAD USD,1.0711
2017-10-27,SPREAD USD,1.1396
2017-10-30,SPREAD USD,1.1396
2017-10-31,SPREAD USD,1.1107
2017-11-01,SPREAD USD,1.1339
2017-11-02,SPREAD USD,1.167
2017-11-03,SPREAD USD,1.1685
2017-11-06,SPREAD USD,1.1757
2017-11-07,SPREAD USD,1.1935
2017-11-08,SPREAD USD,1.1957
2017-11-09,SPREAD USD,1.1884
2017-11-10,SPREAD USD,1.1316
2017-11-13,SPREAD USD,1.1245
2017-11-14,SPREAD USD,1.1583
2017-11-15,SPREAD USD,1.2078
2017-11-16,SPREAD USD,1.1547
2017-11-17,SPREAD USD,1.1865
2017-11-20,SPREAD USD,1.1634
2017-11-21,SPREAD USD,1.1741
2017-11-22,SPREAD USD,1.2113
2017-11-23,SPREAD USD,1.2113
2017-11-24,SPREAD USD,1.1882
2017-11-27,SPREAD USD,1.2023
2017-11-28,SPREAD USD,1.2023
2017-11-29,SPREAD USD,1.1418
2017-11-30,SPREAD USD,1.1203
2017-12-01,SPREAD USD,1.1685
2017-12-04,SPREAD USD,1.1577
2017-12-05,SPREAD USD,1.1791
2017-12-06,SPREAD USD,1.1915
2017-12-07,SPREAD USD,1.1666
2017-12-08,SPREAD USD,1.154
2017-12-11,SPREAD USD,1.1414
2017-12-12,SPREAD USD,1.1289
2017-12-13,SPREAD USD,1.1878
2017-12-14,SPREAD USD,1.1807
2017-12-15,SPREAD USD,1.177
2017-12-18,SPREAD USD,1.1358
2017-12-19,SPREAD USD,1.0656
2017-12-20,SPREAD USD,1.033
2017-12-21,SPREAD USD,1.0474
2017-12-22,SPREAD USD,1.049
2017-12-25,SPREAD USD,1.049
2017-12-26,SPREAD USD,1.0544
2017-12-27,SPREAD USD,1.1193
2017-12-28,SPREAD USD,1.0995
2017-12-29,SPREAD USD,1.1246
2018-01-01,SPREAD USD,1.1246
2018-01-02,SPREAD USD,1.0667
2018-01-03,SPREAD USD,1.0829
2018-01-04,SPREAD USD,1.0775
2018-01-05,SPREAD USD,1.0537
2018-01-08,SPREAD USD,1.05
2018-01-09,SPREAD USD,0.977
2018-01-10,SPREAD USD,1.0012
2018-01-11,SPREAD USD,1.0203
2018-01-12,SPREAD USD,1.0068
2018-01-15,SPREAD USD,1.0068
2018-01-16,SPREAD USD,0.9979
2018-01-17,SPREAD USD,0.9566
2018-01-18,SPREAD USD,0.9564
2018-01-19,SPREAD USD,0.9638
2018-01-22,SPREAD USD,0.999
2018-01-23,SPREAD USD,0.9839
2018-01-24,SPREAD USD,0.9595
2018-01-25,SPREAD USD,0.99
2018-01-26,SPREAD USD,0.9381
2018-01-29,SPREAD USD,0.9664
2018-01-30,SPREAD USD,0.9811
2018-01-31,SPREAD USD,0.986
2018-02-01,SPREAD USD,0.9014
2018-02-02,SPREAD USD,0.9129
2018-02-05,SPREAD USD,1.1174
2018-02-06,SPREAD USD,0.9654
2018-02-07,SPREAD USD,0.9661
2018-02-08,SPREAD USD,1.061
2018-02-09,SPREAD USD,1.1768
2018-02-12,SPREAD USD,1.2615
2018-02-13,SPREAD USD,1.2006
2018-02-14,SPREAD USD,1.1268
2018-02-15,SPREAD USD,1.1765
2018-02-16,SPREAD USD,1.2091
2018-02-19,SPREAD USD,1.2081
2018-02-20,SPREAD USD,1.1504
2018-02-21,SPREAD USD,1.083
2018-02-22,SPREAD USD,1.1563
2018-02-23,SPREAD USD,1.236
2018-02-26,SPREAD USD,1.2307
2018-02-27,SPREAD USD,1.1956
2018-02-28,SPREAD USD,1.2684
2018-03-01,SPREAD USD,1.3082
2018-03-02,SPREAD USD,1.2127
2018-03-05,SPREAD USD,1.1952
2018-03-06,SPREAD USD,1.2177
2018-03-07,SPREAD USD,1.2673
2018-03-08,SPREAD USD,1.2959
2018-03-09,SPREAD USD,1.2642
2018-03-12,SPREAD USD,1.3049
2018-03-13,SPREAD USD,1.3344
2018-03-14,SPREAD USD,1.311
2018-03-15,SPREAD USD,1.273
2018-03-16,SPREAD USD,1.1915
2018-03-19,SPREAD USD,1.2415
2018-03-20,SPREAD USD,1.2311
2018-03-21,SPREAD USD,1.283
2018-03-22,SPREAD USD,1.2886
2018-03-23,SPREAD USD,1.3385
2018-03-26,SPREAD USD,1.298
2018-03-27,SPREAD USD,1.3317
2018-03-28,SPREAD USD,1.2763
2018-03-29,SPREAD USD,1.3231
2018-03-30,SPREAD USD,1.3231
2018-04-02,SPREAD USD,1.3102
2018-04-03,SPREAD USD,1.2657
2018-04-04,SPREAD USD,1.2573
2018-04-05,SPREAD USD,1.236
2018-04-06,SPREAD USD,1.2485
2018-04-09,SPREAD USD,1.199
2018-04-10,SPREAD USD,1.1721
2018-04-11,SPREAD USD,1.2202
2018-04-12,SPREAD USD,1.1762
2018-04-13,SPREAD USD,1.1773
2018-04-16,SPREAD USD,1.2093
2018-04-17,SPREAD USD,1.2475
2018-04-18,SPREAD USD,1.2112
2018-04-19,SPREAD USD,1.2282
2018-04-20,SPREAD USD,1.2078
2018-04-23,SPREAD USD,1.3288
2018-04-24,SPREAD USD,1.3205
2018-04-25,SPREAD USD,1.4271
2018-04-26,SPREAD USD,1.4501
2018-04-27,SPREAD USD,1.4062
2018-04-30,SPREAD USD,1.3359
2018-05-01,SPREAD USD,1.3256
2018-05-02,SPREAD USD,1.3747
2018-05-03,SPREAD USD,1.4492
2018-05-04,SPREAD USD,1.5253
2018-05-07,SPREAD USD,1.5913
2018-05-08,SPREAD USD,1.659
2018-05-09,SPREAD USD,1.6598
2018-05-10,SPREAD USD,1.5698
2018-05-11,SPREAD USD,1.4345
2018-05-14,SPREAD USD,1.4196
2018-05-15,SPREAD USD,1.3817
2018-05-16,SPREAD USD,1.4556
2018-05-17,SPREAD USD,1.4758
2018-05-18,SPREAD USD,1.5651
2018-05-21,SPREAD USD,1.5544
2018-05-22,SPREAD USD,1.5313
2018-05-23,SPREAD USD,1.5245
2018-05-24,SPREAD USD,1.478
2018-05-25,SPREAD USD,1.4757
2018-05-28,SPREAD USD,1.4757
2018-05-29,SPREAD USD,1.548
2018-05-30,SPREAD USD,1.48
2018-05-31,SPREAD USD,1.4724
2018-06-01,SPREAD USD,1.4828
2018-06-04,SPREAD USD,1.4756
2018-06-05,SPREAD USD,1.5023
2018-06-06,SPREAD USD,1.4893
2018-06-07,SPREAD USD,1.5576
2018-06-08,SPREAD USD,1.5209
2018-06-11,SPREAD USD,1.5244
2018-06-12,SPREAD USD,1.5042
2018-06-13,SPREAD USD,1.5047
2018-06-14,SPREAD USD,1.5259
2018-06-15,SPREAD USD,1.5425
2018-06-18,SPREAD USD,1.5501
2018-06-19,SPREAD USD,1.6243
2018-06-20,SPREAD USD,1.5461
2018-06-21,SPREAD USD,1.6083
2018-06-22,SPREAD USD,1.5681
2018-06-25,SPREAD USD,1.5607
2018-06-26,SPREAD USD,1.6034
2018-06-27,SPREAD USD,1.6744
2018-06-28,SPREAD USD,1.6955
2018-06-29,SPREAD USD,1.6329
2018-07-02,SPREAD USD,1.6279
2018-07-03,SPREAD USD,1.6761
2018-07-04,SPREAD USD,1.6761
2018-07-05,SPREAD USD,1.6739
2018-07-06,SPREAD USD,1.6573
2018-07-09,SPREAD USD,1.5146
2018-07-10,SPREAD USD,1.5019
2018-07-11,SPREAD USD,1.5179
2018-07-12,SPREAD USD,1.4966
2018-07-13,SPREAD USD,1.4749
2018-07-16,SPREAD USD,1.3658
2018-07-17,SPREAD USD,1.377
2018-07-18,SPREAD USD,1.3648
2018-07-19,SPREAD USD,1.424
2018-07-20,SPREAD USD,1.3629
2018-07-23,SPREAD USD,1.3099
2018-07-24,SPREAD USD,1.3344
2018-07-25,SPREAD USD,1.2624
2018-07-26,SPREAD USD,1.2586
2018-07-27,SPREAD USD,1.3178
2018-07-30,SPREAD USD,1.3402
2018-07-31,SPREAD USD,1.3502
2018-08-01,SPREAD USD,1.3246
2018-08-02,SPREAD USD,1.3871
2018-08-03,SPREAD USD,1.4392
2018-08-06,SPREAD USD,1.4245
2018-08-07,SPREAD USD,1.36
2018-08-08,SPREAD USD,1.38
2018-08-09,SPREAD USD,1.4072
2018-08-10,SPREAD USD,1.4708
2018-08-13,SPREAD USD,1.5424
2018-08-14,SPREAD USD,1.4925
2018-08-15,SPREAD USD,1.5287
2018-08-16,SPREAD USD,1.5531
2018-08-17,SPREAD USD,1.5355
2018-08-20,SPREAD USD,1.56
2018-08-21,SPREAD USD,1.5252
2018-08-22,SPREAD USD,1.5291
2018-08-23,SPREAD USD,1.5089
2018-08-24,SPREAD USD,1.5192
2018-08-27,SPREAD USD,1.4471
2018-08-28,SPREAD USD,1.4066
2018-08-29,SPREAD USD,1.406
2018-08-30,SPREAD USD,1.466
2018-08-31,SPREAD USD,1.4956
2018-09-03,SPREAD USD,1.4956
2018-09-04,SPREAD USD,1.6285
2018-09-05,SPREAD USD,1.8098
2018-09-06,SPREAD USD,1.7009
2018-09-07,SPREAD USD,1.6232
2018-09-10,SPREAD USD,1.6966
2018-09-11,SPREAD USD,1.6185
2018-09-12,SPREAD USD,1.6454
2018-09-13,SPREAD USD,1.591
2018-09-14,SPREAD USD,1.5081
2018-09-17,SPREAD USD,1.5543
2018-09-18,SPREAD USD,1.4889
2018-09-19,SPREAD USD,1.5024
2018-09-20,SPREAD USD,1.4824
2018-09-21,SPREAD USD,1.4292
2018-09-24,SPREAD USD,1.4151
2018-09-25,SPREAD USD,1.4036
2018-09-26,SPREAD USD,1.436
2018-09-27,SPREAD USD,1.3892
2018-09-28,SPREAD USD,1.3668
2018-10-01,SPREAD USD,1.3554
2018-10-02,SPREAD USD,1.4229
2018-10-03,SPREAD USD,1.2957
2018-10-04,SPREAD USD,1.431
2018-10-05,SPREAD USD,1.3962
2018-10-08,SPREAD USD,1.3962
2018-10-09,SPREAD USD,1.5207
2018-10-10,SPREAD USD,1.5501
2018-10-11,SPREAD USD,1.5862
2018-10-12,SPREAD USD,1.5287
2018-10-15,SPREAD USD,1.5423
2018-10-16,SPREAD USD,1.5617
2018-10-17,SPREAD USD,1.514
2018-10-18,SPREAD USD,1.5664
2018-10-19,SPREAD USD,1.5979
2018-10-22,SPREAD USD,1.6172
2018-10-23,SPREAD USD,1.6894
2018-10-24,SPREAD USD,1.7535
2018-10-25,SPREAD USD,1.7733
2018-10-26,SPREAD USD,1.8025
2018-10-29,SPREAD USD,1.8011
2018-10-30,SPREAD USD,1.7553
2018-10-31,SPREAD USD,1.7265
2018-11-01,SPREAD USD,1.7637
2018-11-02,SPREAD USD,1.6149
2018-11-05,SPREAD USD,1.6342
2018-11-06,SPREAD USD,1.5724
2018-11-07,SPREAD USD,1.5715
2018-11-08,SPREAD USD,1.5567
2018-11-09,SPREAD USD,1.6221
2018-11-12,SPREAD USD,1.6251
2018-11-13,SPREAD USD,1.6693
2018-11-14,SPREAD USD,1.702
2018-11-15,SPREAD USD,1.7327
2018-11-16,SPREAD USD,1.7872
2018-11-19,SPREAD USD,1.7962
2018-11-20,SPREAD USD,1.8172
2018-11-21,SPREAD USD,1.8213
2018-11-22,SPREAD USD,1.8223
2018-11-23,SPREAD USD,1.834
2018-11-26,SPREAD USD,1.8155
2018-11-27,SPREAD USD,1.8148
2018-11-28,SPREAD USD,1.816
2018-11-29,SPREAD USD,1.7702
2018-11-30,SPREAD USD,1.7991
2018-12-03,SPREAD USD,1.7893
2018-12-04,SPREAD USD,1.8234
2018-12-05,SPREAD USD,1.8244
2018-12-06,SPREAD USD,1.8355
2018-12-07,SPREAD USD,1.895
2018-12-10,SPREAD USD,1.8815
2018-12-11,SPREAD USD,1.856
2018-12-12,SPREAD USD,1.7794
2018-12-13,SPREAD USD,1.6979
2018-12-14,SPREAD USD,1.7195
2018-12-17,SPREAD USD,1.719
2018-12-18,SPREAD USD,1.7185
2018-12-19,SPREAD USD,1.7732
2018-12-20,SPREAD USD,1.7135
2018-12-21,SPREAD USD,1.7568
2018-12-24,SPREAD USD,1.8067
2018-12-25,SPREAD USD,1.8067
2018-12-26,SPREAD USD,1.7501
2018-12-27,SPREAD USD,1.7824
2018-12-28,SPREAD USD,1.8278
2018-12-31,SPREAD USD,1.8598
2019-01-01,SPREAD USD,1.8578
2019-01-02,SPREAD USD,1.9036
2019-01-03,SPREAD USD,1.9385
2019-01-04,SPREAD USD,1.7433
2019-01-07,SPREAD USD,1.666
2019-01-08,SPREAD USD,1.718
2019-01-09,SPREAD USD,1.66
2019-01-10,SPREAD USD,1.6649
2019-01-11,SPREAD USD,1.7153
2019-01-14,SPREAD USD,1.7236
2019-01-15,SPREAD USD,1.7138
2019-01-16,SPREAD USD,1.6522
2019-01-17,SPREAD USD,1.6206
2019-01-18,SPREAD USD,1.5848
2019-01-21,SPREAD USD,1.5848
2019-01-22,SPREAD USD,1.6318
2019-01-23,SPREAD USD,1.6121
2019-01-24,SPREAD USD,1.5813
2019-01-25,SPREAD USD,1.4955
2019-01-28,SPREAD USD,1.564
2019-01-29,SPREAD USD,1.6192
2019-01-30,SPREAD USD,1.6155
2019-01-31,SPREAD USD,1.5287
2019-02-01,SPREAD USD,1.4018
2019-02-04,SPREAD USD,1.3975
2019-02-05,SPREAD USD,1.4287
2019-02-06,SPREAD USD,1.4104
2019-02-07,SPREAD USD,1.4408
2019-02-08,SPREAD USD,1.5161
2019-02-11,SPREAD USD,1.5344
2019-02-12,SPREAD USD,1.5113
2019-02-13,SPREAD USD,1.4759
2019-02-14,SPREAD USD,1.5484
2019-02-15,SPREAD USD,1.5664
2019-02-18,SPREAD USD,1.5664
2019-02-19,SPREAD USD,1.5511
2019-02-20,SPREAD USD,1.5343
2019-02-21,SPREAD USD,1.5126
2019-02-22,SPREAD USD,1.5832
2019-02-25,SPREAD USD,1.5424
2019-02-26,SPREAD USD,1.5513
2019-02-27,SPREAD USD,1.4985
2019-02-28,SPREAD USD,1.478
2019-03-01,SPREAD USD,1.4479
2019-03-04,SPREAD USD,1.4857
2019-03-05,SPREAD USD,1.4911
2019-03-06,SPREAD USD,1.5136
2019-03-07,SPREAD USD,1.5577
2019-03-08,SPREAD USD,1.5755
2019-03-11,SPREAD USD,1.5557
2019-03-12,SPREAD USD,1.5795
2019-03-13,SPREAD USD,1.5207
2019-03-14,SPREAD USD,1.5237
2019-03-15,SPREAD USD,1.5529
2019-03-18,SPREAD USD,1.4767
2019-03-19,SPREAD USD,1.4387
2019-03-20,SPREAD USD,1.5427
2019-03-21,SPREAD USD,1.3971
2019-03-22,SPREAD USD,1.499
2019-03-25,SPREAD USD,1.5607
2019-03-26,SPREAD USD,1.476
2019-03-27,SPREAD USD,1.4845
2019-03-28,SPREAD USD,1.4904
2019-03-29,SPREAD USD,1.477
2019-04-01,SPREAD USD,1.4111
2019-04-02,SPREAD USD,1.4659
2019-04-03,SPREAD USD,1.4259
2019-04-04,SPREAD USD,1.4169
2019-04-05,SPREAD USD,1.4396
2019-04-08,SPREAD USD,1.4048
2019-04-09,SPREAD USD,1.4334
2019-04-10,SPREAD USD,1.4491
2019-04-11,SPREAD USD,1.403
2019-04-12,SPREAD USD,1.3479
2019-04-15,SPREAD USD,1.3807
2019-04-16,SPREAD USD,1.3356
2019-04-17,SPREAD USD,1.322
2019-04-18,SPREAD USD,1.3284
2019-04-19,SPREAD USD,1.3284
2019-04-22,SPREAD USD,1.2985
2019-04-23,SPREAD USD,1.332
2019-04-24,SPREAD USD,1.3519
2019-04-25,SPREAD USD,1.3815
2019-04-26,SPREAD USD,1.3998
2019-04-29,SPREAD USD,1.3408
2019-04-30,SPREAD USD,1.3612
2019-05-01,SPREAD USD,1.3641
2019-05-02,SPREAD USD,1.3166
2019-05-03,SPREAD USD,1.363
2019-05-06,SPREAD USD,1.4058
2019-05-07,SPREAD USD,1.4124
2019-05-08,SPREAD USD,1.4165
2019-05-09,SPREAD USD,1.4647
2019-05-10,SPREAD USD,1.4258
2019-05-13,SPREAD USD,1.5185
2019-05-14,SPREAD USD,1.5586
2019-05-15,SPREAD USD,1.5688
2019-05-16,SPREAD USD,1.5006
2019-05-17,SPREAD USD,1.4991
2019-05-20,SPREAD USD,1.4753
2019-05-21,SPREAD USD,1.4766
2019-05-22,SPREAD USD,1.52
2019-05-23,SPREAD USD,1.5795
2019-05-24,SPREAD USD,1.5638
2019-05-27,SPREAD USD,1.5638
2019-05-28,SPREAD USD,1.5862
2019-05-29,SPREAD USD,1.5815
2019-05-30,SPREAD USD,1.6477
2019-05-31,SPREAD USD,1.6774
2019-06-03,SPREAD USD,1.707
2019-06-04,SPREAD USD,1.5844
2019-06-05,SPREAD USD,1.5032
2019-06-06,SPREAD USD,1.4296
2019-06-07,SPREAD USD,1.4581
2019-06-10,SPREAD USD,1.3346
2019-06-11,SPREAD USD,1.3849
2019-06-12,SPREAD USD,1.3845
2019-06-13,SPREAD USD,1.4455
2019-06-14,SPREAD USD,1.4316
2019-06-17,SPREAD USD,1.4438
2019-06-18,SPREAD USD,1.4325
2019-06-19,SPREAD USD,1.4217
2019-06-20,SPREAD USD,1.3106
2019-06-21,SPREAD USD,1.339
2019-06-24,SPREAD USD,1.3677
2019-06-25,SPREAD USD,1.386
2019-06-26,SPREAD USD,1.3412
2019-06-27,SPREAD USD,1.417
2019-06-28,SPREAD USD,1.3979
2019-07-01,SPREAD USD,1.352
2019-07-02,SPREAD USD,1.361
2019-07-03,SPREAD USD,1.3582
2019-07-04,SPREAD USD,1.3582
2019-07-05,SPREAD USD,1.2112
2019-07-08,SPREAD USD,1.2474
2019-07-09,SPREAD USD,1.2592
2019-07-10,SPREAD USD,1.3147
2019-07-11,SPREAD USD,1.1492
2019-07-12,SPREAD USD,1.1881
2019-07-15,SPREAD USD,1.2163
2019-07-16,SPREAD USD,1.1694
2019-07-17,SPREAD USD,1.2339
2019-07-18,SPREAD USD,1.2258
2019-07-19,SPREAD USD,1.1788
2019-07-22,SPREAD USD,1.1806
2019-07-23,SPREAD USD,1.1438
2019-07-24,SPREAD USD,1.1712
2019-07-25,SPREAD USD,1.084
2019-07-26,SPREAD USD,1.1337
2019-07-29,SPREAD USD,1.123
2019-07-30,SPREAD USD,1.135
2019-07-31,SPREAD USD,1.1366
2019-08-01,SPREAD USD,1.3095
2019-08-02,SPREAD USD,1.2808
2019-08-05,SPREAD USD,1.4295
2019-08-06,SPREAD USD,1.4317
2019-08-07,SPREAD USD,1.3348
2019-08-08,SPREAD USD,1.3268
2019-08-09,SPREAD USD,1.2863
2019-08-12,SPREAD USD,1.3826
2019-08-13,SPREAD USD,1.2595
2019-08-14,SPREAD USD,1.3648
2019-08-15,SPREAD USD,1.3531
2019-08-16,SPREAD USD,1.3002
2019-08-19,SPREAD USD,1.3107
2019-08-20,SPREAD USD,1.3845
2019-08-21,SPREAD USD,1.3647
2019-08-22,SPREAD USD,1.3189
2019-08-23,SPREAD USD,1.4389
2019-08-26,SPREAD USD,1.3559
2019-08-27,SPREAD USD,1.4129
2019-08-28,SPREAD USD,1.3266
2019-08-29,SPREAD USD,1.2835
2019-08-30,SPREAD USD,1.2779
2019-09-02,SPREAD USD,1.2779
2019-09-03,SPREAD USD,1.2577
2019-09-04,SPREAD USD,1.2163
2019-09-05,SPREAD USD,1.1174
2019-09-06,SPREAD USD,1.2108
2019-09-09,SPREAD USD,1.1202
2019-09-10,SPREAD USD,1.0744
2019-09-11,SPREAD USD,1.1295
2019-09-12,SPREAD USD,1.0475
2019-09-13,SPREAD USD,0.9662
2019-09-16,SPREAD USD,1.0833
2019-09-17,SPREAD USD,1.1117
2019-09-18,SPREAD USD,1.0689
2019-09-19,SPREAD USD,1.077
2019-09-20,SPREAD USD,1.1325
2019-09-23,SPREAD USD,1.0843
2019-09-24,SPREAD USD,1.1894
2019-09-25,SPREAD USD,1.1138
2019-09-26,SPREAD USD,1.2299
2019-09-27,SPREAD USD,1.2829
2019-09-30,SPREAD USD,1.3014
2019-10-01,SPREAD USD,1.3387
2019-10-02,SPREAD USD,1.3348
2019-10-03,SPREAD USD,1.3629
2019-10-04,SPREAD USD,1.271
2019-10-07,SPREAD USD,1.225
2019-10-08,SPREAD USD,1.3031
2019-10-09,SPREAD USD,1.2464
2019-10-10,SPREAD USD,1.1749
2019-10-11,SPREAD USD,1.16
2019-10-14,SPREAD USD,1.16
2019-10-15,SPREAD USD,1.102
2019-10-16,SPREAD USD,1.1495
2019-10-17,SPREAD USD,1.1572
2019-10-18,SPREAD USD,1.1704
2019-10-21,SPREAD USD,1.1707
2019-10-22,SPREAD USD,1.2023
2019-10-23,SPREAD USD,1.1628
2019-10-24,SPREAD USD,1.176
2019-10-25,SPREAD USD,1.1407
2019-10-28,SPREAD USD,1.1
2019-10-29,SPREAD USD,1.1225
2019-10-30,SPREAD USD,1.2045
2019-10-31,SPREAD USD,1.254
2019-11-01,SPREAD USD,1.2147
2019-11-04,SPREAD USD,1.172
2019-11-05,SPREAD USD,1.1356
2019-11-06,SPREAD USD,1.1607
2019-11-07,SPREAD USD,1.0617
2019-11-08,SPREAD USD,1.0563
2019-11-11,SPREAD USD,1.0593
2019-11-12,SPREAD USD,1.0743
2019-11-13,SPREAD USD,1.111
2019-11-14,SPREAD USD,1.1674
2019-11-15,SPREAD USD,1.1542
2019-11-18,SPREAD USD,1.1767
2019-11-19,SPREAD USD,1.2114
2019-11-20,SPREAD USD,1.2111
2019-11-21,SPREAD USD,1.1767
2019-11-22,SPREAD USD,1.1944
2019-11-25,SPREAD USD,1.2149
2019-11-26,SPREAD USD,1.2106
2019-11-27,SPREAD USD,1.1866
2019-11-28,SPREAD USD,1.1866
2019-11-29,SPREAD USD,1.1792
2019-12-02,SPREAD USD,1.1841
2019-12-03,SPREAD USD,1.2873
2019-12-04,SPREAD USD,1.195
2019-12-05,SPREAD USD,1.1607
2019-12-06,SPREAD USD,1.1277
2019-12-09,SPREAD USD,1.143
2019-12-10,SPREAD USD,1.0804
2019-12-11,SPREAD USD,1.0866
2019-12-12,SPREAD USD,0.9718
2019-12-13,SPREAD USD,1.0744
2019-12-16,SPREAD USD,1.0167
2019-12-17,SPREAD USD,1.0109
2019-12-18,SPREAD USD,0.9641
2019-12-19,SPREAD USD,0.9776
2019-12-20,SPREAD USD,0.9849
2019-12-23,SPREAD USD,0.9666
2019-12-24,SPREAD USD,0.9984
2019-12-25,SPREAD USD,0.9984
2019-12-26,SPREAD USD,1.0036
2019-12-27,SPREAD USD,1.0168
2019-12-30,SPREAD USD,1.0152
2019-12-31,SPREAD USD,0.9755
2020-01-01,SPREAD USD,0.9765
2020-01-02,SPREAD USD,1.0399
2020-01-03,SPREAD USD,1.1019
2020-01-06,SPREAD USD,1.064
2020-01-07,SPREAD USD,1.0603
2020-01-08,SPREAD USD,1.0192
2020-01-09,SPREAD USD,1.0675
2020-01-10,SPREAD USD,1.0974
2020-01-13,SPREAD USD,1.0661
2020-01-14,SPREAD USD,1.1031
2020-01-15,SPREAD USD,1.089
2020-01-16,SPREAD USD,1.0626
2020-01-17,SPREAD USD,1.0635
2020-01-20,SPREAD USD,1.0635
2020-01-21,SPREAD USD,1.0927
2020-01-22,SPREAD USD,1.0919
2020-01-23,SPREAD USD,1.1055
2020-01-24,SPREAD USD,1.1431
2020-01-27,SPREAD USD,1.203
2020-01-28,SPREAD USD,1.1118
2020-01-29,SPREAD USD,1.2041
2020-01-30,SPREAD USD,1.1634
2020-01-31,SPREAD USD,1.2192
2020-02-03,SPREAD USD,1.1458
2020-02-04,SPREAD USD,1.1139
2020-02-05,SPREAD USD,1.0832
2020-02-06,SPREAD USD,1.0918
2020-02-07,SPREAD USD,1.1126
2020-02-10,SPREAD USD,1.0984
2020-02-11,SPREAD USD,1.0754
2020-02-12,SPREAD USD,1.0597
2020-02-13,SPREAD USD,1.0477
2020-02-14,SPREAD USD,1.0792
2020-02-17,SPREAD USD,1.0782
2020-02-18,SPREAD USD,1.041
2020-02-19,SPREAD USD,1.0419
2020-02-20,SPREAD USD,1.0868
2020-02-21,SPREAD USD,1.0807
2020-02-24,SPREAD USD,1.1145
2020-02-25,SPREAD USD,1.1459
2020-02-26,SPREAD USD,1.1919
2020-02-27,SPREAD USD,1.3033
2020-02-28,SPREAD USD,1.5704
2020-03-02,SPREAD USD,1.4658
2020-03-03,SPREAD USD,1.579
2020-03-04,SPREAD USD,1.3528
2020-03-05,SPREAD USD,1.417
2020-03-06,SPREAD USD,1.5467
2020-03-09,SPREAD USD,2.0563
2020-03-10,SPREAD USD,1.69
2020-03-11,SPREAD USD,1.6265
2020-03-12,SPREAD USD,2.0738
2020-03-13,SPREAD USD,2.1867
2020-03-16,SPREAD USD,2.5008
2020-03-17,SPREAD USD,2.2296
2020-03-18,SPREAD USD,2.5175
2020-03-19,SPREAD USD,3.0136
2020-03-20,SPREAD USD,3.1576
2020-03-23,SPREAD USD,3.4007
2020-03-24,SPREAD USD,3.0934
2020-03-25,SPREAD USD,2.6847
2020-03-26,SPREAD USD,2.2213
2020-03-27,SPREAD USD,2.3844
2020-03-30,SPREAD USD,2.5886
2020-03-31,SPREAD USD,2.5575
2020-04-01,SPREAD USD,2.7228
2020-04-02,SPREAD USD,2.779
2020-04-03,SPREAD USD,2.8292
2020-04-06,SPREAD USD,2.9382
2020-04-07,SPREAD USD,2.9818
2020-04-08,SPREAD USD,3.0218
2020-04-09,SPREAD USD,2.8669
2020-04-10,SPREAD USD,2.8669
2020-04-13,SPREAD USD,2.7347
2020-04-14,SPREAD USD,2.619
2020-04-15,SPREAD USD,2.7474
2020-04-16,SPREAD USD,2.7143
2020-04-17,SPREAD USD,2.6073
2020-04-20,SPREAD USD,2.6407
2020-04-21,SPREAD USD,2.7659
2020-04-22,SPREAD USD,2.762
2020-04-23,SPREAD USD,2.7365
2020-04-24,SPREAD USD,2.7312
2020-04-27,SPREAD USD,2.6515
2020-04-28,SPREAD USD,2.6741
2020-04-29,SPREAD USD,2.6631
2020-04-30,SPREAD USD,2.5817
2020-05-01,SPREAD USD,2.6072
2020-05-04,SPREAD USD,2.5984
2020-05-05,SPREAD USD,2.5411
2020-05-06,SPREAD USD,2.515
2020-05-07,SPREAD USD,2.5911
2020-05-08,SPREAD USD,2.4639
2020-05-11,SPREAD USD,2.3831
2020-05-12,SPREAD USD,2.4249
2020-05-13,SPREAD USD,2.4275
2020-05-14,SPREAD USD,2.4702
2020-05-15,SPREAD USD,2.4002
2020-05-18,SPREAD USD,2.2373
2020-05-19,SPREAD USD,2.1698
2020-05-20,SPREAD USD,2.0469
2020-05-21,SPREAD USD,1.908
2020-05-22,SPREAD USD,1.9369
2020-05-25,SPREAD USD,1.9369
2020-05-26,SPREAD USD,1.9075
